line;tag;pred
If any Asset Swap Transaction terminates in the circumstances referred to above, any Asset Swap Termination Receipt will be paid into the relevant Hedge Termination Account and shall be applied towards the costs of entry into a Replacement Asset Swap Transaction, together with, where necessary, Interest Proceeds and/or Principal Proceeds that are available for such purpose on any Payment Date pursuant to the Priorities of Payment, subject to receipt of Rating Agency Confirmation, save:;p;
(a) where termination of the Asset Swap Transaction occurs on a Redemption Date pursuant to Conditions 7(a) (Final Redemption), Condition 7(b) (Optional Redemption) (other than in connection with a Refinancing),;p;
"Condition 7(g) (Redemption following Note Tax Event) or Condition 10 (Events of Default); or";p;
(b) to the extent that such Asset Swap Termination Receipt is not required for application towards any Asset Swap Replacement Payment,;p;
in which event such Asset Swap Termination Receipt shall be paid into the Principal Account and shall constitute Unscheduled Principal Proceeds.;p;
If the Issuer receives any Asset Swap Replacement Receipt upon entry into a Replacement Asset Swap Transaction, such amount shall be paid into the relevant Hedge Termination Account and applied directly by the Collateral Administrator acting on the instructions of the Investment Manager (acting on behalf of the Issuer) in payment of any Asset Swap Termination Payment payable upon termination of the Asset Swap Transaction being so replaced. To the extent not fully paid out of Asset Swap Replacement Receipts, any Asset Swap Termination Payment payable by the Issuer shall be paid to the applicable Asset Swap Counterparty on the next Payment Date in accordance with the Priorities of Payment. To the extent not required for making any such Asset Swap Termination Payment, such Asset Swap Replacement Receipts shall be paid into the Principal Account and shall constitute Unscheduled Principal Proceeds.;p;
The Issuer (or the Investment Manager on its behalf) shall be required to terminate any Replacement Asset Swap Transaction at the time the Investment Manager sells an Asset Swap Obligation. Upon the sale of an Asset Swap Obligation, the Replacement Asset Swap Transaction relating thereto shall be terminated on or prior to such sale in accordance with its terms.;p;
Subject to paragraph (a) above, if a Replacement Asset Swap Transaction cannot be entered into in such circumstances, the Investment Manager, acting on behalf of the Issuer, shall sell the applicable Non-Euro Obligation, pay the proceeds thereof to the applicable Asset Swap Counterparty, to the extent required pursuant to the terms of such Asset Swap Transaction and/or to the extent not so required, shall direct the Collateral Administrator to convert all of such proceeds into Euro at the Applicable Exchange Rate and shall procure that such amounts are paid into the Principal Account. If such proceeds are insufficient to pay any Asset Swap Termination Payments in full, such amount, including any Defaulted Hedge Termination Payment, shall be paid out of Interest Proceeds and/or Principal Proceeds on the next following Payment Date in accordance with the Priorities of Payment.;p;
Interest Rate Hedging Arrangements;h2;
;p;
Interest Rate Hedge Agreements;p;
;p;
The Issuer (or the Investment Manager on its behalf) may enter into any additional Interest Rate Hedge Transactions from time to time in order to hedge any interest rate mismatch between the Rated Notes and the Collateral Debt Obligations and for no other purpose, subject to the receipt of Rating Agency Confirmation in respect thereof and provided that the Interest Rate Hedge Counterparty satisfies the applicable Rating Requirement and has the regulatory capacity, as a matter of Dutch law, to enter into derivatives transactions with Dutch residents. The Issuer (or the Investment Manager on its behalf) shall be required to terminate any Interest Rate Hedge Transaction at the time the interest rate mismatch is resolved or it sells the related Collateral Debt Obligations. At such time, the Interest Rate Hedge Transaction relating thereto shall be terminated on or prior to such sale in accordance with its terms.;p;
Replacement Interest Rate Hedge Agreements;p;
;p;
If an Interest Rate Hedge Transaction terminates in whole at any time in circumstances which the applicable Interest Rate Hedge Counterparty is the “Defaulting Party” or sole “Affected Party” (each such term as defined in the applicable Interest Rate Hedge Agreement), the Issuer, or the Investment Manager on its behalf, shall use commercially reasonable efforts to enter into a Replacement Interest Rate Hedge Transaction within thirty calendar days of termination thereof with an Interest Rate Hedge Counterparty which satisfies the applicable Ratings Requirement and which has the regulatory capacity, as a matter of Dutch law, to enter into derivatives transactions with Dutch residents. The Issuer (or the Investment Manager on its behalf) shall be required to terminate any Replacement Interest Rate Hedge Transaction at the time the interest rate mismatch is resolved or it sells the related Collateral Debt Obligation. At such time, the Replacement Interest Rate Hedge Transaction relating thereto shall be terminated on or prior to such sale in accordance with its terms.;p;
Hedge Agreement Eligibility Criteria;p;
;p;
"The Investment Manager shall only cause the Issuer to enter into a Hedge Agreement that: (a) either (i) complies with the Hedge Agreement Eligibility Criteria at the time of entry into such Hedge Agreement; or (ii) in respect of which, the Issuer obtains legal advice of reputable international legal counsel to the effect that the entry into such arrangements shall not in respect of a CPO, and should not in respect of a CTA, require any of the Issuer, its directors or officers or the Investment Manager or its Affiliates to register with the CFTC and/or the United States National Futures Association with respect to the Issuer as a CPO and/or a CTA; and (b) unless and until the Issuer elects (which election may be upon the advice of the Investment Manager) to rely solely on the exemption under Section 3(c)(7) under the Investment Company Act, either (i) complies with the Trading Requirements and the Hedge Agreement Eligibility Criteria; or (ii) in respect of which the Issuer obtains legal advice from reputable international legal counsel that the acquisition of or entry into such Hedge Agreement will not eliminate the Issuer’s ability to rely on Rule 3a-7 under the Investment Company Act.";p;
The “Hedge Agreement Eligibility Criteria” shall be contained in the Investment Management and Collateral Administration Agreement.;p;
If a responsible representative of the Investment Manager with knowledge of the Portfolio has actual knowledge of any change in law or regulation that would lead him or her to reasonably question the viability of the Hedge Agreement Eligibility Criteria mentioned above, the Investment Manager shall cause the Issuer to seek a bring-down opinion in respect of such Hedge Agreement Eligibility Criteria opinion delivered on the Issue Date (or, if a prior bring-down opinion or modification opinion has been issued, then a bring-down of such opinion or equivalent opinion, as the case may be). If the Investment Manager cannot obtain such a bring-down or equivalent opinion on the basis of the Hedge Agreement Eligibility Criteria it shall not cause the Issuer to enter into any further Hedge Agreements unless in respect of any such further Hedge Agreement it obtains legal advice of reputable legal counsel that such Hedge Agreement shall not in respect of a CPO, and should not in respect of a CTA, cause the Issuer, its directors or officers or the Investment Manager or its Affiliates to be required to register with the CFTC and/or the United States National Futures Association with respect to the Issuer as a CPO and/or a CTA.;p;
Notwithstanding anything in the Investment Management and Collateral Administration Agreement or the Trust Deed to the contrary, the Investment Manager may unilaterally elect to modify the Hedge Agreement Eligibility Criteria without the consent of any other party so long as it causes the Issuer to obtain an opinion from reputable legal counsel that Hedge Agreements entered into in compliance with such modified Hedge Agreement Eligibility Criteria shall not in respect of a CPO, and should not in respect of a CTA, cause the Issuer, its directors or officers or the Investment Manager or its Affiliates to be required to register with the CFTC and/or the United States National Futures Association with respect to the Issuer as a CPO and/or a CTA.;p;
;p;
In addition, the Investment Manager shall only permit the Issuer to enter into a Hedge Agreement that complies with the requirements of the Hedging Condition. The Issuer will obtain Rating Agency Confirmation prior to entering into any hedging arrangements after the Issue Date unless it is in a form which the Issuer (or the Investment Manager acting on behalf of the Issuer) has previously received Rating Agency Confirmation in respect thereof. Any Hedge Agreement being entered into shall be incidental to the purchase of a specified Collateral Debt Obligation and entered into at the time of such purchase, unless such Hedge Agreement is a Replacement Asset Swap Agreement or a Replacement Interest Rate Hedge Agreement, in which case it shall be entered into as described above in “Replacement Asset Swap Agreements” and “Replacement Interest Rate Hedge Agreement”, respectively. All Hedge Agreements shall be terminated in accordance with their terms no later than the sale or disposal of the related Collateral Debt Obligation.;p;
Standard Terms of the Hedge Agreements;h2;
;p;
Each Hedge Agreement entered into by or on behalf of the Issuer shall contain the following standard provisions, save to the extent that any change thereto is agreed by the Issuer and the applicable Hedge Counterparty and subject to receipt of Rating Agency Confirmation in respect thereof.;p;
Gross up;p;
;p;
"Under each Hedge Agreement neither the Issuer nor the applicable Hedge Counterparty will be obliged to gross up any payments thereunder if there is any withholding or deduction for or on account of tax required to be paid on such payments. Any such event may however result in a “Tax Event” which is a “Termination Event” for the purposes of the relevant Hedge Agreement. If a Tax Event (as defined in such Hedge Agreement) occurs, each Hedge Agreement will include provision for the relevant Affected Party (as defined therein) to use reasonable endeavours to: (a) (in the case of the Hedge Counterparty) arrange for a transfer of all of its interests and obligations under the Hedge Agreement and all Transactions (as defined in the Hedge Agreement) thereunder to an Affiliate that is incorporated in another jurisdiction so as to avoid the requirement to withhold or deduct for or on account of tax; or (b) (in the case of the Issuer) transfer its residence for tax purposes to another jurisdiction or if a substitute principal obligor under the Notes has been substituted for the Issuer in accordance with Condition 9 (Taxation), arrange for a transfer of all of its interest and obligations under the Hedge Agreement and all Transactions thereunder to that substitute principal obligor so as to avoid the requirement to withhold or deduct for or on account of tax subject to satisfaction of the conditions specified therein (including receipt of Rating Agency Confirmation).";p;
Limited Recourse and Non-Petition;p;
;p;
The obligations of the Issuer under each Hedge Agreement will be limited to the proceeds of enforcement of the Collateral as applied in accordance with the Priorities of Payment set out in Condition 3(c) (Priorities of Payment). The Issuer will have the benefit of non-petition language similar to the language set out in Condition 4(c) (Limited Recourse).;p;
Termination Provisions;p;
;p;
Each Hedge Agreement may terminate by its terms, whether or not the Notes have been paid in full prior to such termination, upon the earlier to occur of the following events (which may include without limitation):;p;
"(a) certain events of bankruptcy, insolvency, receivership or reorganisation of the Issuer or the related Hedge Counterparty;";p;
"(b) failure on the part of the Issuer or the related Hedge Counterparty to make any payment under the applicable Hedge Agreement after taking into account any applicable grace period;";p;
"(c) a change in law making it illegal for either the Issuer or the related Hedge Counterparty to be a party to, or to perform its obligations under, the applicable Hedge Agreement;";p;
"(d) the principal due in respect of the Notes is declared to be due and payable in accordance with the terms of the Trust Deed, and the Trustee has started to sell all or part of the Collateral as a consequence thereof;";p;
"(e) the Notes are redeemed in whole prior to the Maturity Date (otherwise than as a result of an Event of Default thereunder);";p;
"(f) representations related to certain regulatory matters prove to be incorrect when made, if the Issuer becomes subject to AIFMD, or if the Issuer or the Investment Manager is required to register as a “commodity pool operator” pursuant to the United States Commodity Exchange Act of 1936, as amended;";p;
"(g) regulatory changes occur which have a material adverse effect on a Hedge Counterparty; and";p;
(h) material changes are made to the Transaction Documents without the consent of a Hedge Counterparty which could have a material adverse effect on the Hedge Counterparty.;p;
A termination of a Hedge Agreement does not constitute an Event of Default under the Notes, though the repayment in full of the Notes may be an “additional termination event” under a Hedge Agreement.;p;
Asset Swap Agreements may also contain provisions which allow an Asset Swap Transaction to terminate upon the occurrence of certain credit events related to the underlying Non-Euro Obligation. These credit events could potentially be triggered in circumstances where the related Collateral Debt Obligation would not constitute a Defaulted Obligation. In such instances the related Asset Swap Transaction would terminate and the Issuer (or the Investment Manager acting on its behalf) may need to sell the related Non-Euro Obligation unless a new Asset Swap Transaction can be entered into.;p;
Rating Downgrade Requirements;p;
;p;
Each Hedge Agreement shall contain the terms and provisions required by the Rating Agencies for the type of derivative transaction represented by the Hedge Transactions if the Hedge Counterparty or, as relevant, its guarantor, is subject to a voting withdrawal or downgrade by a Rating Agency to below the applicable Rating Requirement. Such provisions may include a requirement that a Hedge Counterparty must post collateral or transfer the Hedge Agreement to another entity meeting the applicable Rating Requirement or procure that a guarantor meeting the applicable Rating Requirement guarantees its obligations under the Hedge Agreement or take other actions subject to Rating Agency Confirmation.;p;
Transfer and Modification;p;
;p;
The Investment Manager acting on behalf of the Issuer, may not modify any Hedge Transaction or Hedge Agreement without Rating Agency Confirmation in relation to such modification, save to the extent that it would constitute a Form Approved Hedge Agreement following such modification. A Hedge Counterparty may transfer its rights and obligations under a Hedge Agreement to any institution which (or whose credit support provider (as defined in the applicable Hedge Agreement)) satisfies the applicable Rating Requirement and provided that such institution has the regulatory capacity to enter into derivatives transactions with Dutch residents.;p;
Any of the requirements set out herein may be modified in order to meet any new or additional requirements of any Rating Agency then rating any Class of Notes.;p;
Governing Law;h2;
;p;
Each Hedge Agreement together with each Hedge Transaction thereunder in each case, including any non- contractual obligations arising out of or in relation thereto, will be governed by, and construed in accordance with, the laws of England.;p;
DESCRIPTION OF THE REPORTS;h2;
;p;
Terms used and not otherwise defined herein or in this Offering Circular as specifically referenced herein shall have the meaning given to them in Condition 1 (Definitions) of the Terms and Conditions of the Notes.;p;
Monthly Reports;h2;
;p;
The Collateral Administrator, not later than the fifteenth calendar day (or if such day is not a Business Day, the immediately following Business Day) of each month (save in respect of any month for which a Payment Date Report has been prepared) commencing in the month following the month of the Effective Date, on behalf, and at the expense, of the Issuer and in consultation with the Investment Manager, shall compile and make available to the Issuer, the Trustee, the Liquidity Facility Provider, the Investment Manager, the Initial Purchaser, any Hedge Counterparty, each Rating Agency and any Noteholder, by means of a secured website, a monthly report (the “Monthly Report”), which shall be accessible by way of a unique password and which shall contain, without limitation, the information set out below with respect to the Portfolio, determined by the Collateral Administrator as at the eighth Business Day prior to the fifteenth calendar day of each month (or if such day is not a Business Day, the immediately following Business Day) in consultation with the Investment Manager.;p;
Portfolio;p;
;p;
"(a) the Aggregate Principal Balance of the Collateral Debt Obligations and Eligible Investments representing Principal Proceeds;";p;
"(b) the Aggregate Collateral Balance of the Collateral Debt Obligations;";p;
"(c) the Adjusted Collateral Principal Amount of the Collateral Debt Obligations;";p;
"(d) subject to any confidentiality obligations binding on the Issuer, in respect of each Collateral Debt Obligation, its Principal Balance, LoanX ID, CUSIP number, ISIN or identification thereof, annual interest rate or spread (and EURIBOR floor if any), facility, the designated maturity in respect of each interest rate, the Collateral Debt Obligation Stated Maturity, Obligor, the Domicile of the Obligor, location of assets, location of security, S&P Recovery Rate, S&P Rating, Moody’s Rating, Moody’s Default Probability Rating and any other public rating (other than any confidential credit estimate), its S&P industry category and Moody’s industrial classification group, Moody’s Recovery Rate and S&P Recovery Rate;";p;
"(e) subject to any confidentiality obligations binding on the Issuer, in respect of each Collateral Debt Obligation, whether such Collateral Debt Obligation is a Secured Senior Loan, Secured Senior Bond, Unsecured Senior Obligation, Second Lien Loan, Mezzanine Loan or High Yield Bond, Fixed Rate Collateral Debt Obligation, Semi-Annual Obligation, Corporate Rescue Loan, PIK Security, Revolving Obligation, Delayed Drawdown Collateral Debt Obligation, Bridge Loan, Discount Obligation, Cov-Lite Loan or a Swapped Non-Discount Obligation and whether such Collateral Debt Obligation would have been a Cov-Lite Loan but for the proviso in the definition of “Cov-Lite Loan”;";p;
"(f) subject to any confidentiality obligations binding on the Issuer, in respect of each Collateral Enhancement Obligation and Exchanged Equity Security (to the extent applicable), its Principal Balance, face amount, annual interest rate, Collateral Debt Obligation Stated Maturity and Obligor, details of the type of instrument it represents and details of any amounts payable thereunder or other rights accruing pursuant thereto;";p;
(g) subject to any confidentiality obligations binding on the Issuer, the number, identity and, if applicable, Principal Balance of, respectively, any Collateral Debt Obligations, Collateral Enhancement Obligations or Exchanged Equity Securities that were released for sale or other disposition (specifying the reason for such sale or other disposition and the section in the Investment Management and Collateral Administration Agreement pursuant to which such sale or other disposition was made), the Aggregate Principal Balances of Collateral Debt Obligations released for sale or other disposition at the Investment Manager’s discretion;p;
"(expressed as a percentage of the Adjusted Collateral Principal Amount and measured at the date of determination of the last Monthly Report) and the sale price thereof and identity of any of the purchasers thereof (if any) that are Affiliated with the Investment Manager;";p;
"(h) subject to any confidentiality obligations binding on the Issuer, the purchase or sale price of each Collateral Debt Obligation, Eligible Investment and Collateral Enhancement Obligation acquired by the Issuer and in which the Issuer has granted a security interest to the Trustee, and each Collateral Debt Obligation, Eligible Investment and Collateral Enhancement Obligation sold by the Issuer since the date of determination of the last Monthly Report and the identity of the purchasers or sellers thereof, if any, that are Affiliated with the Issuer or the Investment Manager;";p;
"(i) subject to any confidentiality obligations binding on the Issuer, (i) the identity of each Collateral Debt Obligation which became a Defaulted Obligation or Deferring Security or in respect of which an Exchanged Equity Security has been received since the date of determination of the last Monthly Report;";p;
"(ii) the identity of all Collateral Debt Obligations which are Defaulted Obligations or Deferring Securities or in respect of which Exchanged Equity Securities have been received; and (iii) the identity and Principal Balance of each S&P CCC Obligation and Moody’s Caa Obligation;";p;
"(j) subject to any confidentiality obligations binding on the Issuer, the identity of each Collateral Debt Obligation which became a Restructured Obligation and its Obligor, as well as, where applicable, the name of the Obligor prior to the restructuring and the Obligor’s new name after the Restructuring Date;";p;
"(k) the Aggregate Principal Balance of Collateral Debt Obligations which were upgraded or downgraded since the most recent Monthly Report and of which the Collateral Administrator or the Investment Manager has actual knowledge;";p;
"(l) the approximate Market Value of, respectively, the Collateral Debt Obligations, the Collateral Enhancement Obligations, the Defaulted Obligations and the CCC/Caa Excess;";p;
"(m) in respect of each Collateral Debt Obligation, its S&P Rating and Moody’s Rating (other than any confidential credit estimate) as at (i) the date of acquisition; (ii) the date of the previous Monthly Report; and (iii) the date of the current Monthly Report;";p;
"(n) the Aggregate Principal Balance of Collateral Debt Obligations comprising Participations in respect of which the Selling Institutions are not the lenders of record;";p;
"(o) a commentary provided by the Investment Manager with respect to the Portfolio; and";p;
(p) the percentage of the Aggregate Principal Balance of Collateral Debt Obligations which accrue interest at a rate of six-month EURIBOR (or such other applicable floating rate of interest).;p;
Accounts;p;
;p;
"(a) the Balances standing to the credit of each of the Accounts;";p;
"(b) the purchase price, principal amount, redemption price, annual interest rate, maturity date and Obligor under each Eligible Investment purchased from funds in the Accounts; and";p;
(c) the rating by S&P and Moody’s in respect of each Eligible Investment.;p;
Liquidity Facility;p;
;p;
"(a) the principal amount of any drawing made for the purpose of payment of interest;";p;
"(b) the aggregate amount owing under the Liquidity Facility Agreement on the immediately preceding Payment Date; and";p;
(c) the undrawn amount of the Liquidity Facility.;p;
Hedge Transactions;p;
;p;
"(a) the outstanding notional amount (as defined therein) of each Hedge Transaction, distinguishing between: (i) Asset Swap Transactions (including the Applicable Exchange Rate); and (ii) Interest Rate Hedge Transactions (including the interest spread and the current rate of EURIBOR);";p;
"(b) the amount scheduled to be received and paid by the Issuer pursuant to each Hedge Transaction on or before the next Payment Date;";p;
"(c) the then current Moody’s rating and, if applicable, S&P rating in respect of each Hedge Counterparty and whether such Hedge Counterparty satisfies the Rating Requirements, as well as the identity of the Hedge Counterparty; and";p;
(d) the maturity date, the strike price and the underlying currency notional amount of each currency option, the upfront premium paid or payable by the Issuer thereunder and, in relation to each currency option exercised, the date of exercise, the spot foreign exchange rate at the time of exercise, the notional amount of the optional exercised, the aggregate notional amount of the option which remains unexercised and the aggregate premium received.;p;
Coverage Tests and Collateral Quality Tests;p;
;p;
"(a) a statement as to whether each of the Class A/B Par Value Test, the Class C Par Value Test, the Class D Par Value Test and the Class E Par Value Test is satisfied and details of the relevant Par Value Ratios;";p;
"(b) a statement as to whether each of the Class A/B Interest Coverage Test, the Class C Interest Coverage Test, the Class D Interest Coverage Test and the Class E Interest Coverage Test is satisfied and details of the relevant Interest Coverage Ratios;";p;
"(c) during the Reinvestment Period, a statement as to whether the Reinvestment Overcollateralisation Test is satisfied;";p;
"(d) a statement as to whether each of the Collateral Quality Tests is satisfied (other than, following the expiry of the Reinvestment Period, the S&P CDO Monitor Test) and the pass levels thereof, together with details of the relevant S&P Matrix Spread and Coupon, the Non-Adjusted Weighted Average Spread and the Non- Adjusted Weighted Average Fixed Rate Coupon;";p;
"(e) a statement identifying any Collateral Debt Obligation in respect of which the Investment Manager has made its own determination of “Market Value” (pursuant to the definition thereof) for the purposes of any of the Coverage Tests;";p;
"(f) so long as any Notes rated by Moody’s are Outstanding, the Adjusted Weighted Average Moody’s Rating Factor and a statement as to whether the Moody’s Maximum Weighted Average Rating Factor Test is satisfied;";p;
"(g) so long as any Notes rated by Moody’s are Outstanding, (i) the Weighted Average Moody’s Recovery Rate and a statement as to whether the Moody’s Minimum Weighted Average Recovery Rate Test is satisfied; and (ii) subject to any confidentiality undertakings binding on the Issuer, with respect to each Collateral Debt Obligation, (A) the name of the Obligor; (B) the Moody’s Default Probability Rating (if public); (C) the name of the Collateral Debt Obligation as documented in its Underlying Instrument (or, where it is not practicable to provide this information, such information shall, upon request from Moody’s, be provided to";p;
"Moody’s in the event that Moody’s is unable to map such name to its database); (D) the seniority of the Collateral Debt Obligation; (E) the Moody’s Rating of the Collateral Debt Obligation (if public); and (F) the Moody’s assigned recovery rate (if the relevant Collateral Debt Obligation has a Moody’s Rating which is public); and";p;
(h) so long as any Notes rated by Moody’s are Outstanding, the Diversity Score and a statement as to whether the Moody’s Minimum Diversity Test is satisfied.;p;
Portfolio Profile Tests;p;
;p;
"(a) in respect of each Portfolio Profile Test, a statement as to whether such test is satisfied, together with details of the result of the calculations required to be made in order to make such determination which details shall include the applicable numbers, levels and/or percentages resulting from such calculations;";p;
"(b) the identity and Moody’s Rating and S&P Rating of each Selling Institution, together with any changes in the identity of such entities since the date of determination of the last Monthly Report and details of the aggregate amount of Participations entered into with each such entity; and";p;
(c) a statement as to (i) each individual third party exposure limit and percentage of the Aggregate Principal Balance corresponding thereto and (ii) whether the limits specified in the Bivariate Risk Table are met by reference to the Moody’s Ratings and S&P Ratings of Selling Institutions and, if such limits are not met, a statement as to the nature of the non-compliance.;p;
Risk Retention;p;
;p;
Confirmation that the Collateral Administrator has received written confirmation from the Investment Manager (including in circumstances where the Investment Manager has transferred its holding in the Retention Notes to an Affiliate pursuant to the Risk Retention Letter), that:;p;
"(a) it continues to hold, not less than 5 per cent. of the outstanding nominal value of each Class of Notes (the “Retention”); and";p;
(b) neither it nor its Affiliates have transferred the Retention Notes nor has it sold, hedged or otherwise mitigated its credit risk under or associated with the Retention Notes or the underlying portfolio of Collateral Debt Obligations, except to the extent permitted in accordance with the Risk Retention Letter.;p;
Payment Date Report;h2;
;p;
The Collateral Administrator, on behalf, and at the expense, of the Issuer and in consultation with the Investment Manager, shall render an accounting report (the “Payment Date Report”), prepared and determined as of each Determination Date, and make available to the Investment Manager, the Issuer, the Trustee, the Liquidity Facility Provider, the Initial Purchaser, any Hedge Counterparty, any holder of a beneficial interest in any Note (upon written request therefor in the form set out in the Trust Deed certifying that it is such a holder) and each Rating Agency by means of a secured website and accessible by way of a unique password, not later than the Business Day preceding the related Payment Date. Upon receipt of each Payment Date Report, the Collateral Administrator, in the name and at the expense of the Issuer, shall notify the Irish Stock Exchange of the Principal Amount Outstanding of each Class of Notes after giving effect to the principal payments, if any, on the next Payment Date. The Payment Date Report shall contain the following information:;p;
Portfolio;p;
;p;
(a) the Aggregate Principal Balance of the Collateral Debt Obligations as of the close of business on such Determination Date, after giving effect to (i) Principal Proceeds received on the Collateral Debt Obligations with respect to the related Due Period and the reinvestment of such Principal Proceeds in;p;
"Substitute Collateral Debt Obligations during such Due Period; and (ii) the disposal of any Collateral Debt Obligations during such Due Period;";p;
"(b) subject to any confidentiality obligations binding on the Issuer, a list of, respectively, the Collateral Debt Obligations and Collateral Enhancement Obligations indicating the Principal Balance and Obligor of each; and";p;
(c) the information required pursuant to “Monthly Reports — Portfolio” above.;p;
Notes;p;
;p;
"(a) the Principal Amount Outstanding of the Notes of each Class and such aggregate amount as a percentage of the original aggregate Principal Amount Outstanding of the Notes of such Class at the beginning of the Accrual Period, the amount of principal payments to be made on the Notes of each Class on the related Payment Date, and the aggregate amount of the Notes of each Class Outstanding and such aggregate amount as a percentage of the original aggregate amount of the Notes of such Class Outstanding after giving effect to the principal payments, if any, on the next Payment Date;";p;
"(b) the interest payable in respect of each Class of Notes (as applicable), including the amount of any Deferred Interest payable on the related Payment Date (in the aggregate and by Class);";p;
"(c) the Interest Amount payable in respect of the Class A Notes, the Class B Notes, the Class C Notes, the Class D Notes, the Class E Notes and the Class F Notes, on the next Payment Date; and";p;
(d) EURIBOR and the Designated Maturity for the related Due Period and the Floating Rate of Interest applicable to each Class of Rated Notes during the related Due Period.;p;
Payment Date Payments;p;
;p;
"(a) the amounts payable pursuant to the Interest Proceeds Priority of Payments, the Principal Proceeds Priority of Payments and the Post-Acceleration Priority of Payments;";p;
"(b) the Trustee Fees and Expenses, the amount of any Investment Management Fees and Administrative Expenses payable on the related Payment Date, in each case, on an itemised basis; and";p;
(c) any Asset Swap Termination Payments, any Interest Rate Hedge Termination Payments and any Defaulted Hedge Termination Payments.;p;
Accounts;p;
;p;
"(a) the Balance standing to the credit of the Interest Account at the end of the related Due Period;";p;
"(b) the Balance standing to the credit of the Principal Account at the end of the related Due Period;";p;
"(c) the Balance standing to the credit of the Interest Account immediately after all payments and deposits to be made on the next Payment Date;";p;
"(d) the Balance standing to the credit of the Principal Account immediately after all payments and deposits to be made on the next Payment Date;";p;
"(e) the amounts payable from the Interest Account through a transfer to the Payment Account pursuant to the Priorities of Payment on such Payment Date;";p;
"(f) the amounts payable from the Principal Account through a transfer to the Payment Account pursuant to the Priorities of Payment on such Payment Date;";p;
"(g) the amounts payable from any other Accounts (through a transfer to the Payment Account) pursuant to the Priorities of Payment on such Payment Date, together with details of whether such amounts constitute Interest Proceeds or Principal Proceeds;";p;
"(h) the Balance standing to the credit of each of the other Accounts at the end of the related Due Period;";p;
"(i) the purchase price, principal amount, redemption price, annual interest rate, maturity date of and Obligor of each Eligible Investment purchased from funds in the Accounts;";p;
"(j) the Principal Proceeds received during the related Due Period;";p;
"(k) the Interest Proceeds received during the related Due Period; and";p;
(l) the Collateral Enhancement Obligation Proceeds received during the related Due Period.;p;
Coverage Tests, Collateral Quality Tests and Portfolio Profile Tests;p;
;p;
"(a) the information required pursuant to “Monthly Reports – Coverage Tests and Collateral Quality Tests” above; and";p;
(b) the information required pursuant to “Monthly Reports – Portfolio Profile Tests” above.;p;
Hedge Transactions;p;
;p;
The information required pursuant to “Monthly Reports – Hedge Transactions” above.;p;
Risk Retention;p;
;p;
The information required pursuant to “Monthly Reports – Risk Retention” above.;p;
Miscellaneous;p;
;p;
Each report shall state that it is for the purposes of information only, that certain information included in the report is estimated, approximated or projected and that it is provided without any representations or warranties as to the accuracy or completeness thereof and that none of the Collateral Administrator, the Trustee, the Arranger, the Initial Purchaser, the Issuer or the Investment Manager will have any liability for estimates, approximations or projections contained therein.;p;
In addition, the Collateral Administrator shall provide the Issuer with such other information and in such a format relating to the Portfolio as the Issuer may reasonably request and which is in the possession of the Collateral Administrator, in order for the Issuer to satisfy its obligation to make certain filings of information with the Dutch Central Bank and in respect of the preparation of its financial statements and tax returns.;p;
Further, for so long as any of the Notes are Outstanding, the Monthly Report and the Payment Date Report will be available for inspection at the offices of, and copies thereof may be obtained free of charge upon request from, the Issuer.;p;
TAX CONSIDERATIONS;h2;
;p;
1. General;h2;
;p;
Purchasers of Notes may be required to pay stamp taxes and other charges in accordance with the laws and practices of the country of purchase in addition to the issue price of each Note.;p;
Potential purchasers who are in any doubt about their tax position on purchase, ownership, transfer or exercise of any Note should consult their own tax advisers. In particular, no representation is made as to the manner in which payments under the Notes would be characterised by any relevant tax authority. Potential investors should be aware that the relevant fiscal rules or their interpretation may change, possibly with retrospective effect, and that this summary is not exhaustive. This summary does not constitute legal or tax advice or a guarantee to any potential investor of the tax consequences of investing in the Notes.;p;
2. Netherlands Taxation;h2;
;p;
The comments below are of a general nature based on taxation law and practice in The Netherlands as at the date of this Offering Circular and are subject to any changes therein, without prejudice to any amendment introduced at a later date and implemented with or without retroactive effect. The summary relates only to the position of persons who are absolute beneficial owners of the Notes and does not purport to describe all possible tax considerations or consequences that may be relevant to a holder or prospective holder of Notes and does not purport to deal with the tax consequences applicable to all categories of investors, some of which (such as holders that are subject to taxation in Bonaire, St. Eustatius and Saba or trusts or similar arrangements) may be subject to special rules. The following is a general description of certain tax considerations relating to the Notes. It does not purport to be a complete analysis of all tax considerations relating to the Notes and so should be treated with appropriate caution. In particular, it does not take into consideration any tax implications that may arise on a substitution of the Issuer. Prospective investors should consult their own professional advisors concerning the possible tax consequences of purchasing, holding and/or selling Notes and receiving payments of interest, principal and/or other amounts under the Notes under the applicable laws of their country of citizenship, residence or domicile.;p;
